,gdf,gdf,gdf,"mon, $\lambda=0.0$","mon, $\lambda=0.0$","mon, $\lambda=0.0$","mon, $\lambda=0.1$","mon, $\lambda=0.1$","mon, $\lambda=0.1$","mon, $\lambda=0.2$","mon, $\lambda=0.2$","mon, $\lambda=0.2$","mon, $\lambda=0.3$","mon, $\lambda=0.3$","mon, $\lambda=0.3$","mon, $\lambda=0.4$","mon, $\lambda=0.4$","mon, $\lambda=0.4$","mon, $\lambda=0.5$","mon, $\lambda=0.5$","mon, $\lambda=0.5$","mon, $\lambda=0.6$","mon, $\lambda=0.6$","mon, $\lambda=0.6$","mon, $\lambda=0.7$","mon, $\lambda=0.7$","mon, $\lambda=0.7$","mon, $\lambda=0.8$","mon, $\lambda=0.8$","mon, $\lambda=0.8$","mon, $\lambda=0.9$","mon, $\lambda=0.9$","mon, $\lambda=0.9$","mon, $\lambda=1.0$","mon, $\lambda=1.0$","mon, $\lambda=1.0$"
,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std
2,523,2.820267686424474,3.451110422255062,645,2.2868217054263567,0.4727644097283368,635,2.322834645669291,0.46792868238079804,641,2.3010920436817472,0.45909087398599324,645,2.2868217054263567,0.45262859690160084,610,2.418032786885246,0.4936404083764212,558,2.64336917562724,0.4794342603149796,554,2.6624548736462095,0.47329987239346405,554,2.6624548736462095,0.47329987239346405,554,2.6624548736462095,0.47329987239346405,554,2.6624548736462095,0.47329987239346405,554,2.6624548736462095,0.47329987239346405
3,272,5.422794117647059,11.510684700520608,398,3.7060301507537687,0.7719998036409333,401,3.678304239401496,0.7640373794566484,404,3.650990099009901,0.7518209556013851,404,3.650990099009901,0.7872898576769439,406,3.6330049261083746,0.843739082585278,415,3.5542168674698793,0.8377133018182913,417,3.537170263788969,0.8315790426132877,417,3.537170263788969,0.8315790426132877,417,3.537170263788969,0.8315790426132877,417,3.537170263788969,0.8315790426132877,417,3.537170263788969,0.8315790426132877
4,163,9.049079754601227,24.55801990675375,293,5.034129692832765,1.112904848718096,294,5.017006802721088,1.0432866254719835,295,5,1.0848367380851922,285,5.175438596491228,1.033297862404025,268,5.503731343283582,0.8545894356842985,256,5.76171875,0.7042304762827934,256,5.76171875,0.6986396971762971,256,5.76171875,0.6986396971762971,256,5.76171875,0.6986396971762971,256,5.76171875,0.6986396971762971,256,5.76171875,0.6986396971762971
5,127,11.614173228346457,35.46853003610574,226,6.5265486725663715,1.4519576179376308,231,6.3852813852813854,1.3936345299563901,224,6.584821428571429,1.405288526391898,212,6.9575471698113205,1.405166372110252,209,7.057416267942584,1.7586475966370176,255,5.784313725490196,0.7185321183675993,255,5.784313725490196,0.7130318291477585,255,5.784313725490196,0.7130318291477585,255,5.784313725490196,0.7130318291477585,255,5.784313725490196,0.7130318291477585,255,5.784313725490196,0.7130318291477585
10,43,34.30232558139535,112.31641844185451,117,12.606837606837606,2.602907078226935,115,12.826086956521738,2.7791860147627645,112,13.169642857142858,2.707641481773832,106,13.915094339622641,2.434349133814003,113,13.053097345132743,2.321640075943089,128,11.5234375,1.1902811402829947,128,11.5234375,1.1902811402829947,128,11.5234375,1.1902811402829947,128,11.5234375,1.1902811402829947,128,11.5234375,1.1902811402829947,128,11.5234375,1.1902811402829947
20,16,92.1875,264.300641631205,54,27.314814814814813,5.585777336738857,56,26.339285714285715,5.223293233946588,51,28.92156862745098,5.0312747380953144,50,29.5,3.654742515847438,48,30.729166666666668,6.708963782542055,64,23.046875,2.2213229827404195,64,23.046875,2.2213229827404195,64,23.046875,2.2213229827404195,64,23.046875,2.2213229827404195,64,23.046875,2.2213229827404195,64,23.046875,2.2213229827404195
50,1,1475,0,21,70.23809523809524,15.674516776936894,22,67.04545454545455,14.779255966604236,20,73.75,14.997806857214684,24,61.458333333333336,6.467169037710305,20,73.75,6.44715359470241,20,73.75,19.130782579530383,20,73.75,19.130782579530383,20,73.75,19.130782579530383,20,73.75,19.130782579530383,20,73.75,19.130782579530383,20,73.75,19.130782579530383
