,text,text
,total,GPE
k,,
2,0.9767425080944712,0.9767425080944712
3,0.9928054932888659,0.9928054932888659
4,0.9971579083832193,0.9971579083832193
5,0.9984355284161606,0.9984355284161606
10,0.9998755610697876,0.9998755610697876
20,1.0,1.0
50,1.0,1.0
