,text,text
,total,GPE
k,,
2,0.7759833851434801,0.7759833851434801
3,0.9099888827212337,0.9099888827212337
4,0.960067211074171,0.960067211074171
5,0.9795349087412186,0.9795349087412186
10,0.9976054957162993,0.9976054957162993
20,0.9999258120048599,0.9999258120048599
50,1.0,1.0
