,text,text
,total,GPE
k,,
2,0.9779182517066194,0.9779182517066194
3,0.9979584183954987,0.9979584183954987
4,0.9998033418815943,0.9998033418815943
5,0.9999477594801401,0.9999477594801401
10,1.0,1.0
20,1.0,1.0
50,1.0,1.0
