,text,text
,total,GPE
k,,
2,0.9768829042237095,0.9768829042237095
3,0.9979555120392583,0.9979555120392583
4,0.9998033418815943,0.9998033418815943
5,0.9999477594801401,0.9999477594801401
10,1.0,1.0
20,1.0,1.0
50,1.0,1.0
