,negative_review,negative_review,positive_review,positive_review
,total,GPE,total,GPE
k,,,,
2,0.7098325987363155,0.7098325987363155,0.702651807427015,0.702651807427015
3,0.9409212530182928,0.9409212530182928,0.9356834362744316,0.9356834362744316
4,0.9769290631091687,0.9769290631091687,0.9729573263759486,0.9729573263759486
5,0.994953790906876,0.994953790906876,0.9958410382462419,0.9958410382462419
10,1.0,1.0,1.0,1.0
20,1.0,1.0,1.0,1.0
50,1.0,1.0,1.0,1.0
